idx,hhem_faithfulness,nli_entailment,nli_neutral,nli_contradiction
96,0.2012452334165573,0.0038122173864394426,0.9943792223930359,0.001808534492738545
97,0.15465113520622253,0.0014433570904657245,0.9974648952484131,0.0010917397448793054
98,0.9141889810562134,0.9772726893424988,0.019048642367124557,0.003678601933643222
99,0.7024428248405457,0.005007368512451649,0.2166946828365326,0.7782979607582092
100,0.9940750598907471,0.013364352285861969,0.9864076375961304,0.00022795714903622866
101,0.03211326152086258,3.206267501809634e-05,0.00011056154471589252,0.9998573064804077
102,0.9261448383331299,0.8102272748947144,0.14403985440731049,0.04573286324739456
103,0.08335485309362411,7.214979996206239e-05,0.0018411378841847181,0.9980868101119995
104,0.9018091559410095,0.0011205467162653804,0.9987943172454834,8.516197704011574e-05
105,0.1147766262292862,0.06444215774536133,0.7372933626174927,0.19826455414295197
106,0.05367138609290123,0.00028874908457510173,0.9994283318519592,0.00028280605329200625
107,0.06557687371969223,0.0009097486035898328,0.0027229010593146086,0.996367335319519
108,0.010435746051371098,0.06132735684514046,0.30836325883865356,0.6303094625473022
109,0.07263966649770737,7.967954297782853e-05,0.0008730792906135321,0.9990472197532654
110,0.9171894192695618,0.0042005074210464954,0.9954854846000671,0.00031401461455971
111,0.15149933099746704,8.058252569753677e-05,0.9993076324462891,0.0006118891760706902
112,0.11329926550388336,0.0002426804567221552,0.0015106971841305494,0.9982466697692871
113,0.05174765735864639,0.0007534073665738106,0.9955226182937622,0.0037239822559058666
114,0.044572144746780396,0.06772451102733612,0.7824841737747192,0.14979134500026703
115,0.5868009328842163,0.003407212672755122,0.996531069278717,6.179215415613726e-05
116,0.9088331460952759,0.6478319764137268,0.2766220271587372,0.07554595172405243
117,0.9646729826927185,0.7432585954666138,0.03603552281856537,0.22070589661598206
118,0.04552479460835457,2.621217026899103e-05,0.00014621230366174132,0.99982750415802
119,0.04230951890349388,0.0010077047627419233,0.001695500686764717,0.9972968697547913
120,0.8907678127288818,0.030846403911709785,0.2484327107667923,0.7207208871841431
121,0.07487630099058151,0.0017627865308895707,0.9976880550384521,0.0005490723415277898
122,0.019749252125620842,0.0009760396787896752,0.004549083765596151,0.9944749474525452
123,0.05634453147649765,0.003727270057424903,0.0016905984375625849,0.9945821166038513
124,0.9742198586463928,0.9205025434494019,0.0722634419798851,0.007233969867229462
125,0.9716969132423401,0.028731387108564377,0.9271807074546814,0.044087965041399
126,0.050547126680612564,0.012752803973853588,0.5484499335289001,0.4387971758842468
127,0.9469843506813049,0.06686652451753616,0.9111011028289795,0.02203247882425785
128,0.017917780205607414,0.0005980525747872889,0.9992176294326782,0.0001842162455432117
129,0.8273234963417053,0.9761009812355042,0.023627180606126785,0.0002718493633437902
130,0.9421980977058411,0.9448511600494385,0.052371587604284286,0.0027772625908255577
131,0.03883642330765724,1.6848896848387085e-05,8.910270116757601e-05,0.9998940229415894
132,0.8970865607261658,0.040469858795404434,0.8463982343673706,0.11313188821077347
133,0.6791480183601379,0.0007717073312960565,0.9990665316581726,0.00016169471200555563
134,0.8985498547554016,0.9953420162200928,0.0045577287673950195,0.00010032058344222605
135,0.9444513916969299,0.13318245112895966,0.7571947574615479,0.10962282121181488
