idx,hhem_faithfulness,nli_entailment,nli_neutral,nli_contradiction
137,0.9727194309234619,0.40282371640205383,0.5916954874992371,0.005480812396854162
138,0.9763619303703308,0.9620707035064697,0.03759925812482834,0.00033005941077135503
139,0.7903150916099548,0.9854106903076172,0.014367164112627506,0.0002221012837253511
140,0.9736194610595703,0.9687374830245972,0.02610045112669468,0.005162026733160019
141,0.037972353398799896,0.0025426549836993217,0.03948448225855827,0.9579728245735168
142,0.9004097580909729,0.17221690714359283,0.8249642252922058,0.0028189404401928186
143,0.042978327721357346,0.008064462803304195,0.9901699423789978,0.0017656172858551145
144,0.9777117967605591,0.9668707251548767,0.014142515137791634,0.018986782059073448
145,0.9671999216079712,0.9351078867912292,0.06384554505348206,0.001046526711434126
146,0.89544677734375,0.0007664841832593083,0.9990691542625427,0.0001643265422899276
147,0.046164706349372864,0.0009335940121673048,0.0030761174857616425,0.9959903359413147
148,0.9426239132881165,0.9964304566383362,0.003274237271398306,0.00029527678270824254
149,0.8018598556518555,0.0038131738547235727,0.0028415664564818144,0.9933452606201172
150,0.9502922892570496,0.8767117857933044,0.01680663973093033,0.10648152232170105
151,0.9500308632850647,0.0020387163385748863,0.9898664951324463,0.008094768039882183
152,0.6303797960281372,0.0020159147679805756,0.005013108719140291,0.9929710030555725
153,0.02660398557782173,7.519195060012862e-05,0.00014997493417467922,0.9997748732566833
154,0.9532877206802368,0.0015074702678248286,0.9981170892715454,0.00037552451249212027
155,0.5280022025108337,0.00023072892508935183,0.0005513341166079044,0.9992178678512573
156,0.4989261031150818,0.0004861496854573488,0.01645713485777378,0.9830567240715027
157,0.00818947795778513,0.006384426262229681,0.9930096864700317,0.0006059674196876585
158,0.4843156337738037,0.004744296427816153,0.994110643863678,0.0011450520250946283
159,0.9191766381263733,0.0004268404154572636,0.9989244341850281,0.000648787128739059
160,0.9714543223381042,0.9730071425437927,0.021655522286891937,0.005337272770702839
161,0.9311891198158264,0.0034036547876894474,0.9961907863616943,0.00040558906039223075
162,0.39960309863090515,0.9802532196044922,0.016514355316758156,0.0032324485946446657
163,0.033052679151296616,7.52891501178965e-05,0.00014344629016704857,0.9997811913490295
164,0.9689608216285706,0.12726251780986786,0.17017383873462677,0.7025636434555054
165,0.8290581107139587,0.016947684809565544,0.9780680537223816,0.004984256345778704
166,0.9806854724884033,0.9933799505233765,0.006497390102595091,0.00012265410623513162
167,0.01116312574595213,0.000709975603967905,0.9987156391143799,0.000574464094825089
168,0.07269160449504852,0.0007000760524533689,0.05162494257092476,0.9476750493049622
169,0.98139888048172,0.9778155088424683,0.017553089186549187,0.004631340503692627
170,0.9862262606620789,0.986588180065155,0.011277101933956146,0.0021346956491470337
171,0.7770817279815674,0.0014092043275013566,0.9982811212539673,0.00030962086748331785
172,0.9365274310112,0.975269615650177,0.02023262530565262,0.004497716668993235
173,0.973719596862793,0.22884806990623474,0.7341949939727783,0.03695696219801903
174,0.9273947477340698,0.006937673315405846,0.9843853116035461,0.008676919154822826
175,0.9843473434448242,0.9811959266662598,0.018706267699599266,9.78545649559237e-05
176,0.9152573347091675,0.9950224161148071,0.004801309201866388,0.0001763402106007561
177,0.8389332294464111,0.0011958032846450806,0.9987167119979858,8.75520272529684e-05
178,0.9587620496749878,0.9217068552970886,0.06494338065385818,0.013349773362278938
179,0.8542594313621521,0.013789049349725246,0.9857757091522217,0.0004352866963017732
180,0.3825973868370056,0.000799888395704329,0.9987469911575317,0.0004531336890067905
181,0.9540221691131592,0.0061570159159600735,0.9931814074516296,0.0006616117898374796
182,0.7363389134407043,0.9536947011947632,0.027831193059682846,0.01847410388290882
183,0.9926596283912659,0.01889764331281185,0.9790837168693542,0.002018568804487586
184,0.9499511122703552,0.9986312985420227,0.0012604454532265663,0.00010818516602739692
185,0.05647696927189827,0.000543310132343322,0.0012558322632685304,0.9982007741928101
186,0.8920094966888428,0.9968499541282654,0.0022278011310845613,0.0009222422959282994
187,0.05458659306168556,0.0162644162774086,0.11671169102191925,0.8670238852500916
188,0.046024393290281296,8.284389332402498e-05,0.0005146017065271735,0.999402642250061
189,0.09863865375518799,0.07963117212057114,0.8806055784225464,0.03976323828101158
190,0.8058611154556274,0.0011833158787339926,0.9985938668251038,0.00022285347222350538
191,0.5769757628440857,0.003033363027498126,0.9955580830574036,0.0014086597366258502
192,0.8020234704017639,0.9899498224258423,0.00925136636942625,0.0007988017168827355
193,0.01606892980635166,9.866449545370415e-05,0.009289677254855633,0.9906116127967834
194,0.010647647082805634,0.04043902829289436,0.9430531859397888,0.01650778017938137
195,0.9739542007446289,0.8032344579696655,0.16130532324314117,0.03546016663312912
196,0.9875276684761047,0.9959483742713928,0.0039136274717748165,0.00013797417341265827
197,0.9306184649467468,0.9958162903785706,0.004120281431823969,6.342270353343338e-05
198,0.9158504605293274,0.9920755624771118,0.004546329844743013,0.003378081601113081
199,0.09849559515714645,6.9218578573782e-05,0.9999123811721802,1.8400261978968047e-05
200,0.9583624601364136,0.31501805782318115,0.04943781718611717,0.6355441212654114
201,0.9084541201591492,0.6823092699050903,0.2829109728336334,0.03477973863482475
202,0.9425138831138611,0.003792296629399061,0.9961050748825073,0.00010275600652676076
203,0.005466863512992859,0.00022791785886511207,0.0017490674508735538,0.9980230331420898
204,0.9647333025932312,0.00015031920338515192,0.9997979998588562,5.174511534278281e-05
205,0.8977383375167847,0.8184523582458496,0.028785215690732002,0.15276247262954712
206,0.9766585230827332,0.6518160700798035,0.34420281648635864,0.003981109708547592
207,0.9729386568069458,0.9971979856491089,0.0025523067452013493,0.0002497307723388076
208,0.969202995300293,0.9990443587303162,0.000893108022864908,6.247865530895069e-05
209,0.9704713821411133,0.9890680909156799,0.010815804824233055,0.00011610759975155815
210,0.9707889556884766,0.1944369524717331,0.740586519241333,0.06497659534215927
211,0.9277191162109375,0.019753338769078255,0.979679524898529,0.0005671099061146379
212,0.959434449672699,0.9527405500411987,0.04394049197435379,0.0033189577516168356
213,0.9382613301277161,0.997846245765686,0.002096878830343485,5.692093327525072e-05
214,0.9464699625968933,0.30581602454185486,0.06430556625127792,0.6298784017562866
215,0.8691233396530151,0.37232542037963867,0.26749387383461,0.36018064618110657
216,0.9123732447624207,0.9974212646484375,0.0024423913564532995,0.0001363344199489802
217,0.9243186116218567,0.9972108006477356,0.0027304086834192276,5.882679033675231e-05
218,0.8057244420051575,0.001686878502368927,0.974645733833313,0.02366732992231846
219,0.02784598432481289,0.10471528023481369,0.6996784210205078,0.1956062763929367
220,0.9689607620239258,0.12726476788520813,0.1701776087284088,0.7025576233863831
221,0.9443515539169312,0.9380250573158264,0.06177384778857231,0.0002010790049098432
222,0.3163529932498932,0.5783777236938477,0.23456154763698578,0.18706077337265015
223,0.009933623485267162,0.7829264402389526,0.20653341710567474,0.01054015476256609
224,0.050029512494802475,0.00041486497502774,0.007524161133915186,0.9920610189437866
225,0.9883111119270325,0.07480517029762268,0.9073711037635803,0.01782361976802349
226,0.97919100522995,0.1854916214942932,0.7504067420959473,0.06410160660743713
227,0.04767139256000519,0.0019649206660687923,0.9952991008758545,0.0027358822990208864
228,0.947036623954773,0.040096282958984375,0.9563817381858826,0.003522036364302039
229,0.9839540719985962,0.9724352955818176,0.01990823820233345,0.007656527683138847
230,0.9276387095451355,0.9943211078643799,0.005594395101070404,8.443828846793622e-05
231,0.894416093826294,0.7903436422348022,0.20843330025672913,0.0012230153661221266
232,0.9617998003959656,0.9942148327827454,0.005627297330647707,0.0001579408417455852
233,0.9750636219978333,0.9737189412117004,0.02195441722869873,0.004326650872826576
234,0.04398457333445549,0.003093282226473093,0.9447005987167358,0.05220616236329079
235,0.9360857605934143,0.9982151985168457,0.001731190481223166,5.364529715734534e-05
236,0.4501985013484955,0.0004804668133147061,0.0023798118345439434,0.9971396923065186
237,0.7950137853622437,0.03978905826807022,0.9471443891525269,0.013066578656435013
238,0.8764628767967224,0.004702730104327202,0.9941079616546631,0.0011893188348039985
239,0.9828370809555054,0.008111409842967987,0.018703682348132133,0.9731849431991577
240,0.8707603216171265,0.5693002343177795,0.36976638436317444,0.06093336641788483
241,0.39960309863090515,0.9802532196044922,0.016514355316758156,0.0032324485946446657
242,0.9527227878570557,0.9986431002616882,0.0012863408774137497,7.056562753859907e-05
243,0.9465537071228027,0.0020597109105437994,0.9975926280021667,0.00034757726825773716
244,0.12466847151517868,0.038159966468811035,0.008676362223923206,0.953163743019104
245,0.9837222695350647,0.09584534913301468,0.59009850025177,0.31405606865882874
246,0.9818743467330933,0.9481873512268066,0.047673821449279785,0.00413875374943018
247,0.48437944054603577,0.016257526353001595,0.9827567338943481,0.0009856761898845434
248,0.970746636390686,0.002698286436498165,0.9949942231178284,0.0023074562195688486
249,0.9212093353271484,0.012147920206189156,0.9878139495849609,3.8187670725164935e-05
250,0.915386438369751,0.9957173466682434,0.004172785207629204,0.00010990673763444647
